	0	1	2	3	4
19199	A16018	B13036			
19200	A16019	B13037			
19201	C3100	D6092			
19202	A16020	B13038			
19203	C3101	D6093			
19204	A16021	B13039			
19205	A16022	B13040			
19206	A16023	B13041			
19207	A16024	D6094			
19208	A16025	B13042			
19209	A16026	B13043			
19210	C3102	D6095			
19211	A16027	D6096			
19212	C3103	B13044			
19213	A16028	B13045			
19214	A16029	B13046			
19215	A16030	B13047			
19216	A16031	B13048			
19217	A16032	B13049			
19218	A16033	B13050			
19219	C3104	D6097			
19220	C3105	D6098			
19221	A16034	D6099			
19222	A16035	D6100			
19223	A16036	B13051			
19224	A16037	D6101			
19225	A16038	B13052			
19226	A16039	B13053			
19227	A16040	B13054			
19228	A16041	B13055			
19229	A16042	B13056			
19230	A16043	B13057			
19231	A16044	B13058			
19232	A16045	B13059			
19233	C3106	D6102			
19234	A16046	B13060			
19235	A16047	B13061			
19236	C3107	D6103			
19237	A16048	B13062			
19238	A16049	D6104			
19239	A16050	B13063			
19240	A16051	B13064			
19241	A16052	B13065			
19242	A16053	B13066			
19243	A16054	B13067			
19244	A16055	D6105			
19245	A16056	B13068			
19246	C3108	B13069			
19247	A16057	B13070			
19248	C3109	D6106			
19249	C3110	D6107			
19250	A16058	D6109			
19251	C3111	D6110			
19252	A16059	B13071			
19253	A16060	B13072			
19254	C3112	D6111			
19255	A16061	B13073			
19256	A16062	B13074			
19257	A16063	B13075			
19258	A16064	B13076			
19259	C3113	D6112			
19260	A16065	B13077			
19261	A16066	D6113			
19262	A16067	B13078			
19263	A16068	B13079			
19264	A16069	B13080			
19265	A16070	B13081			
19266	A16071	D6114			
19267	A16072	B13082			
19268	A16073	B13083			
19269	A16074	B13084			
19270	C3114	D6115			
19271	A16075	B13086			
19272	A16076	B13087			
19273	A16077	D6116			
19274	A16078	B13088			
19275	A16080	B13090			
19276	A16081	B13091			
19277	A16082	D6117			
19278	A16083	B13092			
19279	A16084	B13093			
19280	C3115	D6118			
19281	A16085	D6119			
19282	A16086	B13094			
19283	C3116	D6120			
19284	A16087	B13095			
19285	C3117	D6121			
19286	A16088	B13096			
19287	A16089	B13097			
19288	A16090	B13098			
19289	C3118	D6122			
19290	A16091	B13099			
19291	A16092	B13100			
19292	A16093	B13101			
19293	A16094	B13102			
19294	A16095	D6123			
19295	A16096	B13103			
19296	A16097	B13104			
19297	A16098	B13105			
19298	A16099	D6124			
19299	A16100	B13106			
19300	A16101	B13107			
19301	A16102	B13108			
19302	C3119	D6125			
19303	A16103	B13109			
19304	A16104	B13110			
19305	C3120	D6126			
19306	A16105	B13111			
19307	A16106	B13112			
19308	C3121	D6127			
19309	C3122	D6128			
19310	A16107	B13113			
19311	A16108	D6129			
19312	A16109	D6130			
19313	A16110	D6131			
19314	A16111	B13115			
19315	A16112	B13116			
19316	A16114	B13117			
19317	A16115	B13118			
19318	A16116	B13119			
19319	A16117	B13120			
19320	A16118	B13121			
19321	A16119	B13122			
19322	A16120	B13123			
19323	A16121	B13124			
19324	C3123	D6133			
19325	A16123	B13125			
19326	C3124	D6134			
19327	A16124	B13126			
19328	A16125	B13127			
19329	A16126	B13128			
19330	C3125	D6135			
19331	A16127	B13129			
19332	A16128	D6136			
19333	A16129	B13130			
19334	A16130	B13131			
19335	C3126	D6137			
19336	A16131	B13132			
19337	A16132	B13133			
19338	A16133	B13134			
19339	C3127	D6138			
19340	A16134	D6139			
19341	A16135	B13135			
19342	A16136	B13136			
19343	A16137	B13137			
19344	A16138	B13138			
19345	A16139	B13139			
19346	A16140	B13140			
19347	A16141	B13141			
19348	A16142	D6141			
19349	A16143	D6142			
19350	C3129	D6143			
19351	A16144	B13142			
19352	A16145	B13143			
19353	C3130	D6144			
19354	A16147	B13145			
19355	A16148	B13146			
19356	C3131	D6145			
19357	A16149	B13147			
19358	C3132	D6146			
19359	A16150	D6147			
19360	A16151	D6148			
19361	A16152	B13148			
19362	A16153	D6149			
19363	A16154	B13150			
19364	A16155	B13151			
19365	C3133	D6150			
19366	C3134	B13152			
19367	A16156	B13153			
19368	A16157	B13154			
19369	A16158	B13155			
19370	A16159	D6151			
19371	A16160	B13156			
19372	C3135	B13157			
19373	A16161	D6152			
19374	A16162	B13158			
19375	C3136	B13159			
19376	A16163	B13160			
19377	A16164	B13161			
19378	A16165	B13162			
19379	A16166	D6153			
19380	A16167	B13163			
19381	A16168	D6154			
19382	A16169	B13164			
19383	A16170	B13165			
19384	A16171	B13166			
19385	C3137	D6155			
19386	A16172	B13167			
19387	C3138	D6156			
19388	A16173	B13168			
19389	A16174	D6157			
19390	A16175	B13169			
19391	C3139	D6158			
19392	A16176	B13170			
19393	A16177	D6159			
19394	C3140	D6160			
19395	A16178	B13171			
19396	C3141	D6161			
19397	A16179	B13172			
19398	C3142	D6162			
19399	C3143	D6163			
19400	A16180	D6164			
19401	A16181	B13173			
19402	A16182	D6165			
19403	A16183	B13174			
19404	A16184	B13175			
19405	C3144	D6166			
19406	A16185	B13176			
19407	A16186	B13177			
19408	A16187	B13178			
19409	A16188	B13179			
19410	A16189	B13180			
19411	A16190	D6167			
19412	A16191	B13181			
19413	A16192	D6168			
19414	A16193	D6169			
19415	A16194	B13182			
19416	A16195	B13183			
19417	C3145	D6170			
19418	C3146	D6171			
19419	A16196	B13185			
19420	A16197	B13186			
19421	A16198	B13187			
19422	A16199	B13188			
19423	A16200	D6172			
19424	A16201	B13189			
19425	A16202	D6173			
19426	A16203	B13190			
19427	A16204	B13191			
19428	C3147	D6174			
19429	A16205	B13192			
19430	A16206	B13193			
19431	A16207	B13194			
19432	A16208	B13195			
19433	A16209	B13196			
19434	A16210	B13197			
19435	A16211	D6175			
19436	A16212	B13198			
19437	C3148	D6176			
19438	A16213	B13199			
19439	C3149	D6177			
19440	A16214	B13200			
19441	A16215	D6178			
19442	A16216	D6179			
19443	A16217	B13201			
19444	A16218	D6180			
19445	A16219	B13202			
19446	A16220	B13203			
19447	A16221	B13204			
19448	A16222	B13205			
19449	A16223	B13206			
19450	C3150	D6181			
19451	A16224	D6182			
19452	A16225	D6183			
19453	A16226	B13207			
19454	A16227	B13208			
19455	A16228	B13209			
19456	C3151	D6184			
19457	A16229	D6185			
19458	A16230	D6186			
19459	A16231	B13210			
19460	A16232	B13211			
19461	A16233	D6187			
19462	A16234	B13212			
19463	A16235	B13213			
19464	A16236	B13214			
19465	A16237	B13215			
19466	C3152	D6188			
19467	A16238	B13216			
19468	C3153	D6189			
19469	A16239	D6190			
19470	A16241	B13218			
19471	A16242	B13219			
19472	C3154	D6191			
19473	A16243	B13221			
19474	C3155	D6192			
19475	A16244	B13222			
19476	C3156	D6193			
19477	A16245	B13223			
19478	C3157	D6194			
19479	A16246	B13224			
19480	A16247	B13225			
19481	C3158	D6195			
19482	A16248	B13226			
19483	A16249	B13227			
19484	A16250	B13228			
19485	A16251	B13229			
19486	A16252	D6196			
19487	A16253	B13230			
19488	A16254	D6197			
19489	A16255	B13231			
19490	A16256	B13232			
19491	A16257	B13233			
19492	A16258	B13234			
19493	C3159	B13235			
19494	A16259	B13236			
19495	C3160	D6198			
19496	A16260	B13237			
19497	A16261	B13238			
19498	A16262	D6199			
19499	A16263	B13239			
19500	A16264	B13240			
19501	A16265	B13241			
19502	A16266	B13242			
19503	A16267	B13243			
19504	A16268	D6200			
19505	A16269	B13244			
19506	A16270	D6201			
19507	A16271	B13245			
19508	A16272	B13246			
19509	C3161	B13247			
19510	A16274	B13249			
19511	A16275	B13250			
19512	A16276	B13251			
19513	A16277	B13252			
19514	A16278	B13253			
19515	A16279	B13254			
19516	C3162	D6202			
19517	A16280	B13255			
19518	A16281	D6203			
19519	A16282	B13256			
19520	A16283	B13257			
19521	A16284	B13258			
19522	A16285	B13259			
19523	A16286	B13260			
19524	A16287	B13261			
19525	A16288	B13262			
19526	C3163	D6204			
19527	A16289	B13263			
19528	C3164	B13264			
19529	A16290	B13265			
19530	C3165	D6205			
19531	C3166	B13266			
19532	A16291	B13267			
19533	A16292	D6206			
19534	A16293	B13268			
19535	A16294	B13269			
19536	C3167	B13270			
19537	C3168	B13271			
19538	A16295	B13272			
19539	A16296	B13273			
19540	A16297	B13274			
19541	A16298	B13275			
19542	A16299	B13276			
19543	A16300	B13277			
19544	C3169	D6207			
19545	C3170	D6208			
19546	A16301	D6209			
19547	A16302	B13278			
19548	A16303	B13279			
19549	A16304	B13280			
19550	A16305	D6210			
19551	A16306	B13281			
19552	C3171	B13282			
19553	A16307	B13283			
19554	A16308	B13284			
19555	A16309	D6211			
19556	A16310	B13285			
19557	A16311	B13286			
19558	A16312	B13287			
19559	A16313	B13288			
19560	A16314	D6212			
19561	A16315	B13289			
19562	A16316	B13290			
19563	A16317	B13291			
19564	A16318	B13292			
19565	A16319	B13293			
19566	C3172	D6213			
19567	A16320	B13294			
19568	A16321	D6214			
19569	A16322	D6215			
19570	A16323	B13295			
19571	C3173	D6216			
19572	C3174	D6217			
19573	A16325	B13296			
19574	A16326	B13297			
19575	A16327	B13298			
19576	A16328	B13299			
19577	A16329	D6218			
19578	A16330	D6219			
19579	A16331	D6220			
19580	A16332	D6221			
19581	A16333	B13300			
19582	A16334	B13301			
19583	A16335	B13302			
19584	A16336	D6222			
19585	A16337	B13303			
19586	C3175	D6223			
19587	A16338	B13304			
19588	A16339	B13305			
19589	A16340	D6224			
19590	A16341	D6225			
19591	A16342	B13306			
19592	A16343	B13307			
19593	A16344	B13308			
19594	A16345	B13309			
19595	A16346	B13310			
19596	A16347	B13311			
19597	A16348	B13312			
19598	C3176	D6226			
19599	A16349	B13313			
19600	A16350	B13314			
19601	A16351	B13315			
19602	A16352	B13316			
19603	A16353	B13317			
19604	C3177	D6227			
19605	A16354	B13318			
19606	A16355	B13319			
19607	A16356	B13320			
19608	A16357	B13321			
19609	A16358	B13322			
19610	A16359	B13323			
19611	A16360	D6228			
19612	A16361	B13324			
19613	A16362	B13325			
19614	C3178	D6229			
19615	A16363	B13326			
19616	A16365	B13327			
19617	A16366	B13328			
19618	A16367	B13329			
19619	A16368	B13330			
19620	C3179	D6231			
19621	A16369	B13331			
19622	C3180	D6232			
19623	A16370	D6233			
19624	A16371	B13332			
19625	A16372	B13333			
19626	A16373	B13334			
19627	A16374	B13335			
19628	A16375	B13336			
19629	A16376	B13337			
19630	A16377	B13338			
19631	C3181	D6234			
19632	A16378	D6235			
19633	A16379	D6236			
19634	C3183	D6237			
19635	A16380	B13339			
19636	A16381	B13340			
19637	C3184	D6238			
19638	C3185	D6239			
19639	C3186	D6240			
19640	C3187	D6241			
19641	A16382	B13341			
19642	A16383	B13342			
19643	A16384	B13343			
19644	A16385	B13344			
19645	A16386	B13345			
19646	C3188	D6242			
19647	C3189	D6243			
19648	A16387	B13346			
19649	C3190	D6244			
19650	C3191	D6245			
19651	C3192	D6246			
19652	C3193	D6247			
19653	C3194	D6248			
19654	C3195	D6249			
19655	A16388	D6250			
19656	C3196	D6251			
19657	C3197	D6252			
19658	A16389	D6253			
19659	A16390	B13347			
19660	A16391	D6254			
19661	C3198	D6255			
19662	A16392	B13348			
19663	A16393	B13349			
19664	C3199	B13350			
19665	C3200	D6256			
19666	A16394	B13351			
19667	A16395	B13352			
19668	A16396	B13353			
19669	C3201	D6257			
19670	A16397	B13354			
19671	A16398	B13355			
19672	A16399	D6258			
19673	A16400	B13356			
19674	A16401	B13357			
19675	A16402	B13358			
19676	A16403	D6259			
19677	A16404	B13359			
19678	A16405	B13360			
19679	A16406	B13361			
19680	C3202	B13362			
19681	A16407	B13363			
19682	A16408	D6260			
19683	A16409	B13364			
19684	A16410	D6261			
19685	C3203	D6262			
19686	A16412	B13365			
19687	A16413	B13366			
19688	A16414	B13367			
19689	A16415	B13368			
19690	A16416	B13369			
19691	A16417	B13370			
19692	A16418	B13371			
19693	A16419	B13372			
19694	A16420	D6263			
19695	A16421	B13373			
19696	A16422	B13374			
19697	A16423	B13375			
19698	A16424	D6264			
19699	A16425	D6265			
19700	A16426	B13376			
19701	A16427	B13377			
19702	A16428	D6266			
19703	C3204	B13378			
19704	C3205	D6267			
19705	A16429	B13379			
19706	C3206	D6268			
19707	A16430	B13380			
19708	A16431	B13381			
19709	C3207	D6269			
19710	A16432	B13382			
19711	C3208	D6270			
19712	C3209	B13383			
19713	C3210	D6271			
19714	A16433	B13384			
19715	C3211	D6272			
19716	A16434	D6273			
19717	A16435	D6274			
19718	A16436	B13385			
19719	A16437	B13386			
19720	A16438	B13387			
19721	A16439	D6275			
19722	A16440	B13388			
19723	A16441	D6276			
19724	A16442	D6277			
19725	A16443	B13389			
19726	A16444	B13390			
19727	A16445	B13391			
19728	A16446	B13392			
19729	A16448	D6278			
19730	A16449	B13395			
19731	A16450	D6279			
19732	A16451	B13396			
19733	A16452	B13397			
19734	C3212	D6280			
19735	A16453	D6281			
19736	A16454	B13398			
19737	C3213	D6282			
19738	A16455	B13399			
19739	A16456	B13400			
19740	A16457	B13401			
19741	A16458	D6283			
19742	C3214	D6284			
19743	A16459	B13402			
19744	C3215	D6285			
19745	A16460	B13403			
19746	C3216	D6286			
19747	C3217	D6287			
19748	C3218	B13405			
19749	A16462	D6288			
19750	A16463	D6289			
19751	A16464	B13406			
19752	A16465	B13407			
19753	C3219	D6290			
19754	A16466	B13408			
19755	A16467	B13409			
19756	A16468	D6291			
19757	A16469	D6292			
19758	C3220	B13410			
19759	A16470	B13411			
19760	A16471	D6293			
19761	A16472	B13412			
19762	A16473	B13413			
19763	A16474	D6294			
19764	A16475	D6295			
19765	A16476	D6296			
19766	A16477	B13414			
19767	A16478	B13415			
19768	A16479	D6297			
19769	A16480	B13416			
19770	A16481	B13417			
19771	C3221	D6298			
19772	A16482	B13418			
19773	C3222	D6299			
19774	A16483	B13419			
19775	A16484	D6300			
19776	C3223	D6301			
19777	C3224	D6302			
19778	A16485	B13420			
19779	C3225	D6303			
19780	C3226	D6304			
19781	A16486	D6305			
19782	A16487	B13421			
19783	A16488	B13422			
19784	C3227	D6306			
19785	A16489	D6307			
19786	A16490	B13423			
19787	A16491	B13424			
19788	A16492	B13425			
19789	A16493	B13426			
19790	A16494	B13427			
19791	A16495	D6308			
19792	C3228	D6309			
19793	A16496	B13428			
19794	A16497	B13429			
19795	A16498	B13430			
19796	A16499	B13431			
19797	A16500	B13432			
19798	C3229	D6310			
19799	A16501	B13433			
19800	A16502	B13434			
19801	A16503	D6311			
19802	A16504	B13435			
19803	A16505	D6312			
19804	A16506	B13437			
19805	A16507	D6313			
19806	A16508	B13438			
19807	A16509	B13439			
19808	A16510	B13440			
19809	A16511	B13441			
19810	A16512	B13442			
19811	A16513	D6314			
19812	A16514	D6315			
19813	A16516	D6316			
19814	A16517	B13445			
19815	A16518	B13446			
19816	A16519	D6317			
19817	A16520	B13447			
19818	A16521	D6318			
19819	C3230	D6319			
19820	C3231	D6320			
19821	A16522	D6321			
19822	A16523	B13448			
19823	A16524	D6322			
19824	A16525	D6323			
19825	A16526	B13449			
19826	C3232	D6324			
19827	A16527	B13450			
19828	A16528	B13451			
19829	A16529	B13452			
19830	A16530	B13453			
19831	A16531	D6325			
19832	A16532	D6326			
19833	A16533	D6327			
19834	A16534	B13454			
19835	A16535	B13455			
19836	A16536	B13456			
19837	A16537	B13457			
19838	A16538	B13458			
19839	A16539	B13459			
19840	A16540	B13460			
19841	A16541	B13461			
19842	A16542	B13462			
19843	A16543	D6328			
19844	A16544	B13463			
19845	A16545	B13464			
19846	A16546	B13465			
19847	A16547	B13466			
19848	A16548	D6329			
19849	A16549	D6330			
19850	A16550	B13467			
19851	A16551	B13468			
19852	A16552	D6331			
19853	A16553	D6332			
19854	A16554	B13469			
19855	A16555	B13470			
19856	A16556	B13471			
19857	A16557	D6333			
19858	A16558	B13472			
19859	A16559	B13473			
19860	C3233	D6334			
19861	C3234	D6335			
19862	A16560	B13474			
19863	A16561	D6336			
19864	A16562	B13475			
19865	A16563	B13476			
19866	A16564	B13477			
19867	A16565	B13478			
19868	A16566	D6337			
19869	C3235	D6338			
19870	C3236	D6339			
19871	C3237	D6340			
19872	A16567	B13479			
19873	A16568	B13480			
19874	A16569	B13481			
19875	A16570	B13482			
19876	A16571	B13483			
19877	A16572	B13484			
19878	A16573	B13485			
19879	A16574	B13487			
19880	A16575	D6341			
19881	A16576	B13488			
19882	A16577	D6342			
19883	A16578	B13489			
19884	A16579	B13490			
19885	C3239	D6343			
19886	A16580	B13491			
19887	C3240	D6344			
19888	C3241	D6345			
19889	A16582	D6346			
19890	A16583	B13492			
19891	A16584	B13493			
19892	A16585	B13494			
19893	A16586	D6347			
19894	A16587	B13495			
19895	A16588	B13496			
19896	A16589	B13497			
19897	A16590	B13498			
19898	A16591	D6348			
19899	A16592	B13499			
19900	C3242	D6349			
19901	A16593	D6350			
19902	C3243	D6351			
19903	A16594	B13500			
19904	A16595	D6352			
19905	A16596	B13501			
19906	A16597	D6353			
19907	C3244	B13502			
19908	A16598	B13503			
19909	A16599	B13504			
19910	A16600	B13505			
19911	A16601	D6354			
19912	A16602	B13506			
19913	A16603	D6355			
19914	C3245	D6356			
19915	A16604	B13507			
19916	A16605	B13508			
19917	A16606	B13509			
19918	A16607	B13510			
19919	A16608	B13511			
19920	C3246	D6357			
19921	A16609	B13512			
19922	C3247	D6358			
19923	A16610	B13513			
19924	A16611	B13514			
19925	A16612	B13515			
19926	A16613	B13516			
19927	C3248	D6359			
19928	A16614	B13517			
19929	A16615	B13518			
19930	A16616	D6360			
19931	C3249	B13519			
19932	A16617	B13520			
19933	C3250	B13521			
19934	A16618	B13522			
19935	A16619	B13523			
19936	A16620	B13524			
19937	A16621	D6361			
19938	A16622	B13525			
19939	A16623	D6362			
19940	A16624	B13526			
19941	C3251	D6363			
19942	A16625	B13527			
19943	A16626	B13528			
19944	A16627	B13529			
19945	A16628	B13530			
19946	C3252	D6364			
19947	A16629	B13531			
19948	A16630	B13532			
19949	A16632	B13533			
19950	A16633	B13534			
19951	C3253	D6365			
19952	A16634	D6366			
